fecha,hora,portafolio,token,symbol,precio,1h,24h,7d,tendencia_7d,market_cap,volumen_usd,tokens_movidos,suministro_circulante
11/05/2025,23:00:36,Principales Tokens Winklevoss Capital Portfolio por Capitalización de Mercado,Bitcoin,BTC,"104.095,96 US$",0.21,0.05,10.68,positivo,"$2,067,719,624,031","$46,166,006,354",444.11K BTC,19.86M BTC
11/05/2025,23:00:36,Principales Tokens Winklevoss Capital Portfolio por Capitalización de Mercado,Ethereum,ETH,"2520,14 US$",-0.04,-0.71,40.42,positivo,"$304,256,761,951","$24,001,842,953",9.54M ETH,120.72M ETH
11/05/2025,23:00:36,Principales Tokens Winklevoss Capital Portfolio por Capitalización de Mercado,Filecoin,FIL,"3,20 US$",1.01,-1.69,20.34,positivo,"$2,129,432,852","$143,361,738",44.96M FIL,665.39M FIL
11/05/2025,23:00:36,Principales Tokens Winklevoss Capital Portfolio por Capitalización de Mercado,Zcash,ZEC,"45,08 US$",1.47,5.38,26.51,positivo,"$716,300,887","$79,215,296",1.76M ZEC,15.88M ZEC
11/05/2025,23:00:36,Principales Tokens Winklevoss Capital Portfolio por Capitalización de Mercado,Tezos,XTZ,"0,6750 US$",-0.14,-0.63,26.06,positivo,"$704,125,074","$23,711,532",35.19M XTZ,1.04B XTZ
11/05/2025,23:00:36,Principales Tokens Winklevoss Capital Portfolio por Capitalización de Mercado,Oasis,ROSE,"0,03888 US$",1.67,-1.68,38.43,positivo,"$274,722,157","$19,771,916",514.19M ROSE,7.06B ROSE
11/05/2025,23:00:38,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Bitcoin,BTC,"104.095,96 US$",0.21,0.05,10.68,positivo,"$2,067,719,624,031","$46,166,006,354",444.11K BTC,19.86M BTC
11/05/2025,23:00:38,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Ethereum,ETH,"2520,14 US$",-0.04,-0.71,40.42,positivo,"$304,256,761,951","$24,001,842,953",9.54M ETH,120.72M ETH
11/05/2025,23:00:38,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Stacks,STX,"1,00 US$",0.56,-2.39,32.52,positivo,"$1,531,163,365","$70,041,121",69.95M STX,1.52B STX
11/05/2025,23:00:38,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Theta Network,THETA,"0,9993 US$",0.04,-5.11,43.28,positivo,"$999,308,102","$63,508,982",63.55M THETA,1B THETA
11/05/2025,23:00:38,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Conflux,CFX,"0,09807 US$",-0.35,-4.91,34.39,positivo,"$496,364,018","$46,408,517",473.18M CFX,5.06B CFX
11/05/2025,23:00:38,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Terra Classic,LUNC,"0,00007016 US$",0.83,-0.09,17.26,positivo,"$382,322,182","$15,544,053",221.91B LUNC,5.44T LUNC
11/05/2025,23:00:39,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Oasis,ROSE,"0,03888 US$",1.67,-1.68,38.43,positivo,"$274,722,157","$19,771,916",514.19M ROSE,7.06B ROSE
11/05/2025,23:00:39,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Nervos Network,CKB,"0,005872 US$",1.34,-2.19,27.08,positivo,"$272,979,549","$23,273,035",3.99B CKB,46.48B CKB
11/05/2025,23:00:39,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Ontology,ONT,"0,1721 US$",0.12,-0.66,21.69,positivo,"$157,261,414","$12,287,430",71.39M ONT,913.69M ONT
11/05/2025,23:00:39,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,IOST,IOST,"0,004350 US$",0.39,-2.48,18.56,positivo,"$105,597,149","$15,844,534",3.64B IOST,24.26B IOST
11/05/2025,23:00:39,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,SUPRA,SUPRA,"0,006761 US$",-0.8,-3.89,-10.97,negativo,"$91,242,814","$3,441,234",508.92M SUPRA,13.49B SUPRA
11/05/2025,23:00:40,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,RSS3,RSS3,"0,06569 US$",-0.4,-0.34,15.28,positivo,"$51,128,688","$5,685,776",86.55M RSS3,778.26M RSS3
11/05/2025,23:00:40,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,ThunderCore,TT,"0,003139 US$",0.12,-1.73,2.72,positivo,"$38,137,954","$847,570",270.22M TT,12.14B TT
11/05/2025,23:00:40,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Xterio,XTER,"0,3724 US$",0.02,0.91,26.23,positivo,"$35,001,471","$10,913,252",29.29M XTER,93.96M XTER
11/05/2025,23:00:40,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Ren,REN,"0,01074 US$",-0.74,-2.96,1.26,positivo,"$10,738,885","$1,896,141",176.44M REN,999.33M REN
11/05/2025,23:00:40,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Magic Square,SQR,"0,008456 US$",0.3,8.91,13.8,positivo,"$1,733,218","$106,780",12.62M SQR,204.94M SQR
11/05/2025,23:00:41,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Torum,XTM,"0,005083 US$",-2.44,-0.46,15.84,positivo,"$986,725","$66,072",12.99M XTM,194.09M XTM
11/05/2025,23:00:41,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Moonray,MNRY,"0,007796 US$",0.46,-2.93,11.16,positivo,"$573,486","$218,701",28.02M MNRY,73.55M MNRY
11/05/2025,23:00:41,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,VisionGame,VISION,"0,0009136 US$",2.36,-2.29,4.96,positivo,"$502,509","$23,016",25.30M VISION,550M VISION
11/05/2025,23:00:41,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,ROCO FINANCE,ROCO,"0,02167 US$",-0.7,1.73,10.94,positivo,"$374,963","$36,189",1.66M ROCO,17.29M ROCO
11/05/2025,23:00:41,Principales Tokens Huobi Capital Portfolio por Capitalización de Mercado,Voice Street,VST,--,,,,desconocido,--,--,,--
11/05/2025,23:00:43,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,Kusama,KSM,"19,13 US$",1.25,-0.78,30.7,positivo,"$315,370,247","$19,633,395",1.02M KSM,16.48M KSM
11/05/2025,23:00:43,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,WOO,WOO,"0,09302 US$",1.34,-1.93,31.99,positivo,"$177,965,306","$13,938,430",151.03M WOO,1.91B WOO
11/05/2025,23:00:43,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,Nakamoto Games,NAKA,"0,4689 US$",-0.89,-2.04,17.48,positivo,"$49,593,858","$8,592,616",18.32M NAKA,105.76M NAKA
11/05/2025,23:00:43,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,Bifrost,BFC,"0,03390 US$",-1.09,3.21,14.54,positivo,"$47,017,846","$1,916,679",56.90M BFC,1.38B BFC
11/05/2025,23:00:43,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,DAO Maker,DAO,"0,1617 US$",-0.31,0.02,17.14,positivo,"$31,877,705","$2,031,958",12.56M DAO,197.12M DAO
11/05/2025,23:00:43,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,HOPR,HOPR,"0,04969 US$",-0.26,-3.2,7.63,positivo,"$16,955,320","$411,928",8.28M HOPR,341.17M HOPR
11/05/2025,23:00:43,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,KIRA,KEX,"0,01530 US$",-0.0,2.65,45.61,positivo,"$3,146,565","$24,351",1.59M KEX,205.56M KEX
11/05/2025,23:00:44,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,KILT Protocol,KILT,"0,04442 US$",2.46,-2.08,6.21,positivo,"$2,195,471","$73,250",1.64M KILT,49.42M KILT
11/05/2025,23:00:44,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,xHashtag AI,XTAG,"0,02858 US$",-0.44,-2.51,22.83,positivo,"$1,891,297","$102,522",3.58M XTAG,66.16M XTAG
11/05/2025,23:00:44,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,SENATE,SENATE,"0,01154 US$",-3.9,-14.16,15.8,positivo,"$1,478,600","$56,506",4.89M SENATE,128.11M SENATE
11/05/2025,23:00:44,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,Red Kite,PKF,"0,008007 US$",0.0,0.0,27.81,positivo,"$918,397",--,,114.69M PKF
11/05/2025,23:00:45,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,Rangers Protocol Gas,RPG,"0,08029 US$",-0.0,7.35,21.65,positivo,"$747,275",$103,1.28K RPG,9.3M RPG
11/05/2025,23:00:45,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,e-Money,NGM,"0,01493 US$",0.0,-1.22,22.38,positivo,"$295,069",--,,19.76M NGM
11/05/2025,23:00:45,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,Don-key,DON,"0,002701 US$",0.17,-19.7,2750.08,positivo,"$258,153","$4,432,780",1.64B DON,95.54M DON
11/05/2025,23:00:45,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,Scotty Beam,SCOTTY,"0,0004793 US$",0.01,-2.48,-5.44,negativo,"$220,816","$10,043",20.95M SCOTTY,460.66M SCOTTY
11/05/2025,23:00:45,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,DRIFE,$DRF,"0,0001617 US$",-0.66,3.32,17.73,positivo,"$149,316",$396,2.44M $DRF,923.02M $DRF
11/05/2025,23:00:46,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,DinoSwap,DINO,"0,0005208 US$",0.0,-0.38,12.24,positivo,"$80,984",--,,155.47M DINO
11/05/2025,23:00:46,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,Raze Network,RAZE,"0,0006365 US$",0.77,1.82,1.89,positivo,"$75,557","$25,151",39.50M RAZE,118.69M RAZE
11/05/2025,23:00:46,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,COGI,COGI,"0,0006139 US$",0.0,-1.07,9.71,positivo,"$37,813",--,,61.58M COGI
11/05/2025,23:00:46,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,Linked Finance World,LFW,"0,0008210 US$",-0.03,-1.3,-3.59,negativo,"$26,283","$18,830",22.93M LFW,32.01M LFW
11/05/2025,23:00:46,Principales Tokens VBC Ventures Portfolio por Capitalización de Mercado,Tidal Finance,TIDAL,"0,00002040 US$",0.54,-10.36,9.15,positivo,"$17,655","$20,764",1.01B TIDAL,865.22M TIDAL
11/05/2025,23:00:48,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Bitcoin,BTC,"104.096,88 US$",0.21,0.05,10.68,positivo,"$2,067,737,890,846","$46,160,734,307",444.06K BTC,19.86M BTC
11/05/2025,23:00:49,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Ethereum,ETH,"2519,91 US$",-0.04,-0.72,40.41,positivo,"$304,228,296,487","$24,001,842,953",9.54M ETH,120.72M ETH
11/05/2025,23:00:49,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Uniswap,UNI,"7,02 US$",0.29,-3.55,39.75,positivo,"$4,415,116,864","$315,122,492",45.00M UNI,628.49M UNI
11/05/2025,23:00:49,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Cosmos,ATOM,"5,32 US$",0.1,0.11,28.09,positivo,"$2,080,830,468","$117,424,360",22.07M ATOM,390.93M ATOM
11/05/2025,23:00:49,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Maker,MKR,"1818,38 US$",-0.02,-2.66,19.41,positivo,"$1,515,381,515","$52,081,121",28.62K MKR,833.36K MKR
11/05/2025,23:00:49,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Lido DAO,LDO,"1,10 US$",0.5,-3.14,38.48,positivo,"$994,752,783","$96,470,682",87.31M LDO,897.92M LDO
11/05/2025,23:00:49,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Compound,COMP,"48,24 US$",0.91,-0.42,21.29,positivo,"$435,564,668","$29,904,714",621.14K COMP,9.02M COMP
11/05/2025,23:00:50,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Synthetix,SNX,"0,8781 US$",1.48,0.35,32.41,positivo,"$298,099,948","$31,533,943",36.09M SNX,339.46M SNX
11/05/2025,23:00:50,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Babylon,BABY,"0,09696 US$",-1.38,2.04,9.71,positivo,"$222,431,891","$83,756,325",867.25M BABY,2.29B BABY
11/05/2025,23:00:50,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Siacoin,SC,"0,003681 US$",0.3,-1.79,15.92,positivo,"$206,282,997","$24,395,785",6.64B SC,56.02B SC
11/05/2025,23:00:50,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Vana,VANA,"6,70 US$",-0.56,-0.74,25.76,positivo,"$201,860,996","$29,407,943",4.38M VANA,30.08M VANA
11/05/2025,23:00:50,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Euler,EUL,"8,94 US$",0.02,-2.6,13.77,positivo,"$163,350,199","$255,913",28.61K EUL,18.26M EUL
11/05/2025,23:00:51,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Echelon Prime,PRIME,"4,14 US$",-0.25,9.44,44.2,positivo,"$148,366,979","$13,725,410",3.30M PRIME,35.77M PRIME
11/05/2025,23:00:51,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Blast,BLAST,"0,003753 US$",0.46,-3.9,12.27,positivo,"$107,143,666","$14,706,880",3.93B BLAST,28.54B BLAST
11/05/2025,23:00:51,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Keep Network,KEEP,"0,09009 US$",0.21,-1.67,11.57,positivo,"$87,193,212","$13,174",146.22K KEEP,967.78M KEEP
11/05/2025,23:00:51,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Numeraire,NMR,"9,51 US$",0.59,-3.49,11.3,positivo,"$76,428,133","$7,587,474",799.22K NMR,8.03M NMR
11/05/2025,23:00:51,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,dYdX (ethDYDX),ETHDYDX,"0,7097 US$",0.3,-5.51,19.65,positivo,"$52,711,910","$19,452,719",27.40M ETHDYDX,74.26M ETHDYDX
11/05/2025,23:00:51,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Jambo,J,"0,2501 US$",-0.75,-2.49,19.72,positivo,"$40,272,393","$9,641,642",38.65M J,161M J
11/05/2025,23:00:52,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Gitcoin,GTC,"0,3390 US$",-0.05,-4.04,19.95,positivo,"$32,135,737","$3,447,941",10.16M GTC,94.78M GTC
11/05/2025,23:00:52,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Sky,SKY,"0,07576 US$",0.11,-2.76,19.43,positivo,"$1,698,281,430","$6,839,394",90.20M SKY,22.39B SKY
11/05/2025,23:00:52,Principales Tokens Paradigm Portfolio por Capitalización de Mercado,Game.com,GTC,"0,00004150 US$",-0.97,-3.59,-45.78,negativo,--,"$19,645",473.31M GTC,--
11/05/2025,23:00:53,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Bitcoin,BTC,"104.096,88 US$",0.21,0.05,10.68,positivo,"$2,067,737,890,846","$46,160,734,307",444.06K BTC,19.86M BTC
11/05/2025,23:00:53,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Ethereum,ETH,"2519,91 US$",-0.04,-0.72,40.41,positivo,"$304,228,296,487","$24,001,842,953",9.54M ETH,120.72M ETH
11/05/2025,23:00:54,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Polkadot,DOT,"5,14 US$",1.08,0.25,29.42,positivo,"$8,111,152,244","$265,947,543",51.85M DOT,1.57B DOT
11/05/2025,23:00:54,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Uniswap,UNI,"7,02 US$",0.29,-3.55,39.75,positivo,"$4,415,116,864","$315,122,492",45.00M UNI,628.49M UNI
11/05/2025,23:00:54,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Aave,AAVE,"221,22 US$",0.46,-1.35,27.17,positivo,"$3,343,773,810","$247,335,906",1.11M AAVE,15.11M AAVE
11/05/2025,23:00:54,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Filecoin,FIL,"3,20 US$",1.01,-1.69,20.34,positivo,"$2,129,432,852","$143,361,738",44.96M FIL,665.39M FIL
11/05/2025,23:00:54,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Worldcoin,WLD,"1,30 US$",0.1,-2.43,38.1,positivo,"$1,803,261,086","$336,086,879",258.16M WLD,1.38B WLD
11/05/2025,23:00:55,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Stacks,STX,"1,00 US$",0.56,-2.24,32.71,positivo,"$1,533,385,121","$70,041,121",69.95M STX,1.52B STX
11/05/2025,23:00:55,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Arweave,AR,"8,24 US$",-0.1,-3.66,12.82,positivo,"$541,577,223","$42,733,527",5.20M AR,65.65M AR
11/05/2025,23:00:55,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,1inch Network,1INCH,"0,2360 US$",-0.06,-1.54,22.18,positivo,"$327,369,642","$22,307,485",94.80M 1INCH,1.38B 1INCH
11/05/2025,23:00:55,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,ZKsync,ZK,"0,07648 US$",-0.16,-3.1,41.77,positivo,"$281,085,272","$52,181,446",686.25M ZK,3.67B ZK
11/05/2025,23:00:55,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Oasis,ROSE,"0,03890 US$",1.67,-1.65,38.48,positivo,"$274,822,525","$19,771,916",514.19M ROSE,7.06B ROSE
11/05/2025,23:00:56,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Nervos Network,CKB,"0,005872 US$",1.34,-2.19,27.09,positivo,"$272,991,017","$23,273,035",3.99B CKB,46.48B CKB
11/05/2025,23:00:56,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,0x Protocol,ZRX,"0,3027 US$",0.79,-1.01,20.11,positivo,"$256,816,325","$33,948,377",112.49M ZRX,848.39M ZRX
11/05/2025,23:00:56,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,SushiSwap,SUSHI,"0,8342 US$",0.64,-1.97,36.45,positivo,"$224,106,912","$48,529,867",58.42M SUSHI,268.62M SUSHI
11/05/2025,23:00:56,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,yearn.finance,YFI,"6409,03 US$",0.27,-1.61,21.98,positivo,"$216,708,484","$24,206,926",3.77K YFI,33.81K YFI
11/05/2025,23:00:56,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,UMA,UMA,"1,37 US$",1.37,-0.29,22.54,positivo,"$119,058,922","$21,336,709",15.56M UMA,86.69M UMA
11/05/2025,23:00:57,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Orchid,OXT,"0,07349 US$",0.82,-2.03,6.09,positivo,"$72,189,638","$4,786,909",65.61M OXT,982.29M OXT
11/05/2025,23:00:57,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Forta,FORT,"0,07445 US$",0.92,-3.87,4.44,positivo,"$42,472,475","$806,321",10.82M FORT,570.43M FORT
11/05/2025,23:00:57,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Badger DAO,BADGER,"1,17 US$",-5.1,0.15,13.63,positivo,"$23,961,817","$56,805,961",48.41M BADGER,20.42M BADGER
11/05/2025,23:00:57,Principales Tokens Blockchain Capital Portfolio por Capitalización de Mercado,Chainflip,FLIP,"0,4579 US$",-0.46,0.61,15.54,positivo,"$7,904,909","$652,078",1.42M FLIP,17.25M FLIP
11/05/2025,23:00:59,Principales Tokens World Liberty Financial Portfolio por Capitalización de Mercado,Ethereum,ETH,"2520,11 US$",-0.04,-0.72,40.42,positivo,"$304,253,347,896","$24,001,842,953",9.54M ETH,120.72M ETH
11/05/2025,23:00:59,Principales Tokens World Liberty Financial Portfolio por Capitalización de Mercado,Tether,USDT,"0,9998 US$",-0.02,0.01,-0.02,negativo,"$149,956,262,488","$84,847,137,684",84.85B USDT,149.97B USDT
11/05/2025,23:00:59,Principales Tokens World Liberty Financial Portfolio por Capitalización de Mercado,USDC,USDC,"0,9998 US$",-0.01,-0.01,-0.01,negativo,"$60,781,385,648","$8,939,863,491",8.94B USDC,60.78B USDC
11/05/2025,23:00:59,Principales Tokens World Liberty Financial Portfolio por Capitalización de Mercado,TRON,TRX,"0,2667 US$",-0.35,0.25,7.13,positivo,"$25,320,454,256","$951,353,216",3.56B TRX,94.91B TRX
11/05/2025,23:00:59,Principales Tokens World Liberty Financial Portfolio por Capitalización de Mercado,Sui,SUI,"4,04 US$",1.35,0.8,22.96,positivo,"$13,516,320,767","$1,506,732,827",371.47M SUI,3.33B SUI
11/05/2025,23:00:59,Principales Tokens World Liberty Financial Portfolio por Capitalización de Mercado,Chainlink,LINK,"17,14 US$",0.56,1.21,23.4,positivo,"$11,267,082,769","$564,995,005",33.04M LINK,657.09M LINK
11/05/2025,23:00:59,Principales Tokens World Liberty Financial Portfolio por Capitalización de Mercado,Aave,AAVE,"221,27 US$",0.46,-1.33,27.19,positivo,"$3,344,437,936","$247,335,906",1.11M AAVE,15.11M AAVE
11/05/2025,23:01:00,Principales Tokens World Liberty Financial Portfolio por Capitalización de Mercado,Ondo,ONDO,"1,05 US$",0.48,-1.32,21.63,positivo,"$3,333,450,342","$224,091,255",212.37M ONDO,3.15B ONDO
11/05/2025,23:01:00,Principales Tokens World Liberty Financial Portfolio por Capitalización de Mercado,Ethena,ENA,"0,4148 US$",-0.54,-0.34,44.04,positivo,"$2,414,271,751","$315,354,847",756.83M ENA,5.82B ENA
11/05/2025,23:01:00,Principales Tokens World Liberty Financial Portfolio por Capitalización de Mercado,World Liberty Financial USD,USD1,"1,00 US$",0.01,0.01,0.04,positivo,"$2,128,544,514","$52,815,572",52.80M USD1,2.12B USD1
11/05/2025,23:01:00,Principales Tokens World Liberty Financial Portfolio por Capitalización de Mercado,Sei,SEI,"0,2637 US$",1.27,0.43,30.35,positivo,"$1,347,048,083","$106,639,562",404.84M SEI,5.1B SEI
11/05/2025,23:01:00,Principales Tokens World Liberty Financial Portfolio por Capitalización de Mercado,Movement,MOVE,"0,2150 US$",0.5,-7.61,27.55,positivo,"$537,732,328","$285,682,474",1.33B MOVE,2.5B MOVE
11/05/2025,23:01:01,Principales Tokens World Liberty Financial Portfolio por Capitalización de Mercado,Lido Staked ETH,stETH,"2512,59 US$",-0.11,-1.33,39.92,positivo,"$22,948,148,781","$30,424,366",12.10K stETH,9.13M stETH
11/05/2025,23:01:01,Principales Tokens World Liberty Financial Portfolio por Capitalización de Mercado,Wrapped Bitcoin,WBTC,"103.891,30 US$",-0.06,-0.03,10.34,positivo,"$13,399,620,022","$318,128,103",3.06K WBTC,128.97K WBTC
11/05/2025,23:01:02,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,Bitcoin,BTC,"104.108,26 US$",0.21,0.08,10.68,positivo,"$2,067,963,852,957","$46,160,734,307",444.06K BTC,19.86M BTC
11/05/2025,23:01:02,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,Ethereum,ETH,"2520,03 US$",-0.04,-0.66,40.41,positivo,"$304,243,201,958","$24,001,842,953",9.54M ETH,120.72M ETH
11/05/2025,23:01:02,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,Polkadot,DOT,"5,14 US$",1.08,0.34,29.47,positivo,"$8,111,648,806","$265,947,543",51.85M DOT,1.57B DOT
11/05/2025,23:01:02,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,Maker,MKR,"1818,49 US$",-0.01,-2.65,19.41,positivo,"$1,515,470,899","$51,695,060",28.41K MKR,833.36K MKR
11/05/2025,23:01:03,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,Zcash,ZEC,"45,08 US$",1.47,5.38,26.51,positivo,"$716,300,887","$79,215,296",1.76M ZEC,15.88M ZEC
11/05/2025,23:01:03,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,Decred,DCR,"15,32 US$",-0.37,-0.73,23.97,positivo,"$257,355,920","$3,291,485",214.72K DCR,16.78M DCR
11/05/2025,23:01:03,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,0x Protocol,ZRX,"0,3030 US$",0.79,-0.88,20.27,positivo,"$257,143,058","$33,948,377",112.49M ZRX,848.39M ZRX
11/05/2025,23:01:03,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,UMA,UMA,"1,37 US$",1.37,-0.27,22.56,positivo,"$119,078,915","$21,336,709",15.56M UMA,86.69M UMA
11/05/2025,23:01:03,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,API3,API3,"0,9462 US$",1.42,-0.04,31.49,positivo,"$81,772,957","$30,126,475",32.10M API3,86.42M API3
11/05/2025,23:01:04,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,Numeraire,NMR,"9,51 US$",0.58,-3.49,11.29,positivo,"$76,422,372","$7,589,826",799.47K NMR,8.03M NMR
11/05/2025,23:01:04,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,Balancer,BAL,"1,17 US$",0.32,0.01,13.46,positivo,"$74,585,591","$11,819,212",10.04M BAL,63.33M BAL
11/05/2025,23:01:04,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,Radworks,RAD,"0,8372 US$",0.34,-1.12,12.67,positivo,"$43,184,452","$9,451,013",11.28M RAD,51.57M RAD
11/05/2025,23:01:04,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,Forta,FORT,"0,07445 US$",0.92,-3.87,4.44,positivo,"$42,472,475","$806,321",10.82M FORT,570.43M FORT
11/05/2025,23:01:04,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,Enzyme,MLN,"10,03 US$",0.26,1.07,19.1,positivo,"$29,766,676","$12,598,421",1.25M MLN,2.96M MLN
11/05/2025,23:01:05,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,Aragon,ANT,"0,2130 US$",0.0,-14.77,-9.4,negativo,"$9,203,846",--,,43.19M ANT
11/05/2025,23:01:05,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,Sky,SKY,"0,07576 US$",0.11,-2.76,19.43,positivo,"$1,698,281,430","$6,839,394",90.20M SKY,22.39B SKY
11/05/2025,23:01:05,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,FOAM,FOAM,--,,,,desconocido,--,--,,--
11/05/2025,23:01:05,Principales Tokens Placeholder Ventures Portfolio por Capitalización de Mercado,NXM,NXM,--,,,,desconocido,--,--,,--
11/05/2025,23:01:06,Principales Tokens a16z Portfolio por Capitalización de Mercado,Bitcoin,BTC,"104.108,26 US$",0.21,0.08,10.68,positivo,"$2,067,963,852,957","$46,160,734,307",444.06K BTC,19.86M BTC
11/05/2025,23:01:06,Principales Tokens a16z Portfolio por Capitalización de Mercado,Ethereum,ETH,"2520,03 US$",-0.05,-0.66,40.41,positivo,"$304,243,201,958","$23,988,451,933",9.54M ETH,120.72M ETH
11/05/2025,23:01:07,Principales Tokens a16z Portfolio por Capitalización de Mercado,XRP,XRP,"2,39 US$",0.22,-0.31,11.5,positivo,"$140,264,959,363","$3,685,820,505",1.54B XRP,58.55B XRP
